Order Date,Region,Category,Sub-Category,Customer Name,Quantity,Sales,Discount,Profit
2024-07-03,Central,Office Supplies,Paper,Customer 85,12,181.09,0.1,-10.08
2024-11-06,Central,Technology,Machines,Customer 30,11,752.87,0.0,163.6
2024-11-25,East,Technology,Phones,Customer 86,9,190.73,0.0,84.87
2024-12-20,Central,Furniture,Bookcases,Customer 79,2,3.33,0.15,0.73
2024-02-15,West,Office Supplies,Art,Customer 99,11,141.16,0.2,-0.99
2023-04-20,Central,Office Supplies,Binders,Customer 98,12,120.13,0.15,44.45
2023-03-19,South,Furniture,Chairs,Customer 118,5,143.12,0.1,37.1
2024-01-19,East,Office Supplies,Storage,Customer 58,8,96.84,0.2,3.25
2023-11-23,West,Technology,Phones,Customer 15,6,1032.68,0.2,98.56
2023-03-06,South,Office Supplies,Binders,Customer 46,2,30.26,0.0,0.84
2024-09-11,East,Office Supplies,Paper,Customer 82,6,74.34,0.15,4.7
2023-08-06,East,Office Supplies,Labels,Customer 61,12,185.45,0.2,18.19
2023-03-26,South,Technology,Machines,Customer 41,11,1449.88,0.0,172.16
2024-08-09,West,Office Supplies,Paper,Customer 46,7,71.16,0.0,6.12
2023-10-15,South,Furniture,Tables,Customer 99,10,731.64,0.1,21.92
2024-06-30,Central,Technology,Machines,Customer 113,7,1008.34,0.1,-18.37
2024-08-05,Central,Office Supplies,Binders,Customer 106,6,146.47,0.15,26.11
2023-08-26,Central,Office Supplies,Binders,Customer 41,1,11.35,0.4,2.06
2023-05-16,Central,Furniture,Chairs,Customer 61,13,917.29,0.1,9.64
2023-05-19,Central,Office Supplies,Storage,Customer 95,13,127.94,0.2,44.46
2023-04-13,West,Technology,Phones,Customer 4,2,316.11,0.1,70.59
2024-10-16,Central,Technology,Copiers,Customer 34,4,238.12,0.4,-0.36
2024-08-09,West,Office Supplies,Paper,Customer 46,11,97.92,0.1,-7.15
2023-06-19,South,Office Supplies,Labels,Customer 1,5,96.59,0.2,9.53
2023-04-08,West,Technology,Copiers,Customer 13,5,815.98,0.0,347.31
2024-01-08,East,Office Supplies,Storage,Customer 61,7,77.01,0.3,21.96
2024-10-11,East,Office Supplies,Paper,Customer 59,8,48.06,0.1,2.45
2023-04-14,South,Furniture,Chairs,Customer 55,13,526.58,0.4,-58.93
2023-04-27,Central,Furniture,Furnishings,Customer 36,9,333.76,0.3,26.62
2023-12-18,West,Technology,Copiers,Customer 33,8,539.83,0.15,62.02
2024-08-19,Central,Technology,Phones,Customer 23,8,1134.02,0.0,276.22
2023-11-01,South,Furniture,Tables,Customer 43,4,76.56,0.1,10.17
2024-05-18,Central,Office Supplies,Labels,Customer 56,1,18.57,0.0,-1.06
2023-09-19,West,Technology,Accessories,Customer 2,1,87.8,0.3,-31.51
2024-04-05,South,Technology,Machines,Customer 69,1,94.73,0.0,11.16
2023-05-19,East,Technology,Accessories,Customer 4,10,832.09,0.1,134.78
2024-10-18,Central,Office Supplies,Art,Customer 112,7,83.51,0.1,18.03
2023-10-06,South,Furniture,Tables,Customer 115,5,379.0,0.2,-11.16
2023-08-29,Central,Office Supplies,Labels,Customer 23,7,53.76,0.0,2.58
2024-01-11,West,Furniture,Tables,Customer 2,12,1003.03,0.0,105.56
2023-04-11,East,Office Supplies,Paper,Customer 47,7,93.98,0.2,0.95
2023-03-02,South,Technology,Accessories,Customer 38,11,2380.59,0.0,483.85
2023-05-23,South,Technology,Accessories,Customer 74,5,74.73,0.0,19.88
2024-07-23,South,Office Supplies,Storage,Customer 64,1,18.5,0.0,0.24
2023-12-17,Central,Office Supplies,Labels,Customer 56,9,44.97,0.2,-3.09
2024-08-23,West,Technology,Copiers,Customer 116,10,1124.79,0.15,197.81
2023-02-01,South,Furniture,Furnishings,Customer 38,9,917.39,0.2,52.59
2023-11-12,East,Technology,Copiers,Customer 55,3,431.85,0.0,33.13
2023-02-20,West,Office Supplies,Labels,Customer 112,9,97.53,0.15,15.5
2024-01-14,East,Office Supplies,Binders,Customer 15,9,65.86,0.0,5.56
2023-08-11,Central,Technology,Machines,Customer 110,2,297.21,0.0,-12.91
2024-08-27,South,Furniture,Chairs,Customer 42,11,680.97,0.15,82.39
2023-06-28,South,Technology,Phones,Customer 5,9,1198.95,0.15,-21.94
2023-06-09,West,Office Supplies,Labels,Customer 107,9,140.82,0.1,16.08
2024-12-06,West,Furniture,Bookcases,Customer 66,10,397.51,0.0,60.62
2023-02-03,Central,Furniture,Furnishings,Customer 4,4,136.48,0.1,34.57
2023-07-11,Central,Office Supplies,Labels,Customer 97,12,20.0,0.4,-0.35
2024-05-18,West,Office Supplies,Paper,Customer 118,8,110.99,0.0,3.54
2023-02-10,East,Office Supplies,Binders,Customer 94,13,31.77,0.1,3.82
2024-10-27,East,Office Supplies,Binders,Customer 32,9,114.32,0.3,-10.43
2023-04-12,Central,Furniture,Bookcases,Customer 58,1,65.2,0.1,-7.62
2024-11-18,Central,Technology,Machines,Customer 71,3,281.42,0.15,-83.48
2023-08-13,Central,Office Supplies,Labels,Customer 31,5,41.45,0.15,1.23
2023-01-20,West,Technology,Copiers,Customer 77,8,1050.31,0.15,-132.36
2023-01-30,East,Office Supplies,Binders,Customer 4,11,95.34,0.1,13.44
2024-04-27,Central,Office Supplies,Art,Customer 61,6,66.64,0.0,21.44
2024-05-22,South,Technology,Machines,Customer 18,6,652.98,0.15,-131.49
2023-08-05,Central,Technology,Machines,Customer 46,11,461.14,0.2,10.13
2024-02-25,East,Office Supplies,Paper,Customer 52,11,73.07,0.3,-11.05
2023-01-16,West,Office Supplies,Storage,Customer 103,8,83.82,0.2,3.26
2023-04-04,East,Furniture,Chairs,Customer 34,5,297.32,0.1,101.8
2024-11-06,Central,Office Supplies,Paper,Customer 104,3,27.11,0.1,4.44
2023-09-05,South,Furniture,Furnishings,Customer 6,11,437.14,0.0,51.9
2023-07-29,East,Furniture,Chairs,Customer 17,2,185.99,0.0,8.22
2023-12-07,East,Technology,Accessories,Customer 18,8,474.23,0.2,53.42
2023-01-03,South,Technology,Machines,Customer 76,10,1644.88,0.1,188.29
2024-05-27,East,Office Supplies,Art,Customer 87,13,145.4,0.4,29.54
2024-04-13,South,Technology,Machines,Customer 30,1,63.68,0.15,0.15
2023-05-02,East,Office Supplies,Storage,Customer 104,13,165.75,0.3,-4.89
2023-08-04,West,Technology,Machines,Customer 18,11,1486.34,0.1,510.27
2024-11-01,Central,Furniture,Bookcases,Customer 1,6,473.92,0.1,-56.26
2023-09-14,West,Office Supplies,Storage,Customer 77,10,133.17,0.0,7.14
2024-11-02,East,Office Supplies,Binders,Customer 28,6,67.56,0.3,-23.34
2024-08-11,West,Office Supplies,Art,Customer 75,4,12.62,0.0,2.9
2024-08-18,East,Furniture,Tables,Customer 106,3,161.44,0.0,-34.06
2023-05-31,East,Technology,Copiers,Customer 55,2,288.8,0.2,44.04
2024-08-26,Central,Office Supplies,Storage,Customer 55,11,246.18,0.0,115.13
2024-06-18,East,Office Supplies,Binders,Customer 31,2,39.91,0.3,3.92
2023-03-12,West,Office Supplies,Art,Customer 44,1,10.16,0.1,3.36
2024-03-24,West,Technology,Machines,Customer 52,6,689.6,0.0,111.3
2024-11-05,Central,Office Supplies,Binders,Customer 70,1,17.7,0.0,2.62
2023-07-27,East,Office Supplies,Binders,Customer 22,8,96.39,0.15,-25.49
2024-12-03,East,Technology,Phones,Customer 11,5,404.11,0.15,117.34
2023-09-30,West,Office Supplies,Labels,Customer 10,8,98.05,0.4,16.23
2023-10-25,East,Office Supplies,Paper,Customer 43,4,57.87,0.15,9.88
2024-11-05,East,Furniture,Chairs,Customer 7,6,152.38,0.0,8.9
2024-09-03,West,Office Supplies,Art,Customer 79,6,108.14,0.1,18.43
2023-02-06,West,Furniture,Bookcases,Customer 18,6,10.0,0.2,-1.71
2023-12-31,West,Furniture,Bookcases,Customer 50,4,224.92,0.2,-3.15
2023-08-29,West,Technology,Phones,Customer 107,1,87.18,0.15,-13.52
2023-01-24,South,Office Supplies,Binders,Customer 72,6,62.83,0.3,7.55
2023-04-17,South,Office Supplies,Binders,Customer 58,10,152.35,0.3,-20.99
2024-08-15,East,Furniture,Bookcases,Customer 10,4,116.19,0.0,38.1
2023-09-02,East,Office Supplies,Paper,Customer 100,12,80.22,0.4,-1.86
2023-06-19,East,Office Supplies,Paper,Customer 68,7,106.68,0.0,14.58
2023-02-05,South,Office Supplies,Binders,Customer 6,3,13.41,0.0,4.39
2024-06-07,East,Office Supplies,Storage,Customer 84,4,86.14,0.2,-2.98
2023-06-16,East,Furniture,Furnishings,Customer 66,3,160.02,0.3,-17.38
2024-05-11,East,Furniture,Bookcases,Customer 106,1,33.43,0.15,-0.02
2024-09-08,Central,Office Supplies,Storage,Customer 94,9,157.84,0.0,27.33
2023-05-15,East,Technology,Accessories,Customer 33,2,93.83,0.2,-4.43
2023-12-27,Central,Office Supplies,Paper,Customer 114,13,111.11,0.1,26.13
2023-03-15,East,Furniture,Tables,Customer 76,3,259.77,0.0,58.01
2023-02-13,South,Technology,Copiers,Customer 58,1,61.15,0.3,5.83
2024-07-10,West,Office Supplies,Paper,Customer 23,6,88.15,0.0,2.64
2023-10-16,Central,Office Supplies,Binders,Customer 102,1,13.02,0.1,-0.86
2023-05-06,Central,Technology,Accessories,Customer 67,11,313.62,0.0,119.53
2023-11-10,South,Office Supplies,Labels,Customer 108,1,15.37,0.3,-2.15
2024-05-21,Central,Office Supplies,Labels,Customer 56,11,224.41,0.4,-30.32
2023-10-28,East,Office Supplies,Storage,Customer 8,7,130.1,0.0,24.86
2024-04-27,Central,Technology,Accessories,Customer 94,5,473.47,0.1,50.58
2024-06-25,East,Office Supplies,Binders,Customer 62,2,27.97,0.0,5.71
2023-07-25,West,Office Supplies,Art,Customer 32,13,326.49,0.0,121.34
2023-06-19,West,Office Supplies,Labels,Customer 52,10,168.68,0.0,27.75
2023-03-24,East,Office Supplies,Labels,Customer 54,13,146.74,0.15,43.73
2024-07-10,South,Furniture,Chairs,Customer 51,10,956.14,0.0,19.79
2024-06-13,West,Office Supplies,Storage,Customer 89,6,68.51,0.3,-2.21
2023-10-21,Central,Technology,Machines,Customer 12,8,1192.24,0.15,73.74
2024-09-14,West,Technology,Phones,Customer 95,2,162.03,0.15,15.71
2023-04-13,South,Technology,Machines,Customer 66,9,1024.32,0.0,135.29
2024-09-16,West,Office Supplies,Binders,Customer 119,3,29.48,0.0,8.01
2023-09-12,Central,Office Supplies,Binders,Customer 73,1,13.63,0.3,3.37
2024-05-25,East,Office Supplies,Storage,Customer 21,11,89.35,0.1,10.59
2024-04-08,West,Office Supplies,Labels,Customer 83,9,166.13,0.15,-11.25
2024-04-02,Central,Office Supplies,Binders,Customer 37,4,96.84,0.2,8.34
2024-07-10,South,Technology,Copiers,Customer 25,1,88.96,0.0,7.1
2024-07-24,South,Technology,Phones,Customer 50,7,851.17,0.1,-24.21
2024-01-22,West,Office Supplies,Storage,Customer 107,7,46.2,0.0,-0.63
2024-07-25,Central,Office Supplies,Storage,Customer 92,8,146.7,0.15,32.13
2024-03-16,West,Technology,Copiers,Customer 7,2,237.74,0.0,40.9
2023-02-20,East,Office Supplies,Paper,Customer 34,10,128.5,0.3,-22.65
2023-10-29,West,Office Supplies,Paper,Customer 65,2,27.43,0.1,5.19
2023-09-04,East,Office Supplies,Binders,Customer 109,10,226.84,0.15,69.29
2024-03-09,Central,Office Supplies,Binders,Customer 105,13,249.98,0.1,39.58
2024-04-26,East,Office Supplies,Art,Customer 16,13,255.92,0.2,-0.23
2023-06-27,East,Furniture,Furnishings,Customer 40,10,779.13,0.0,166.45
2024-05-18,Central,Office Supplies,Paper,Customer 25,3,20.1,0.0,0.03
2024-09-24,Central,Office Supplies,Paper,Customer 62,2,31.23,0.3,2.77
2024-05-27,South,Office Supplies,Labels,Customer 17,1,15.38,0.1,4.88
2024-03-25,West,Technology,Machines,Customer 12,13,1116.32,0.3,8.9
2024-12-19,Central,Technology,Machines,Customer 42,12,1531.2,0.0,381.03
2023-11-24,Central,Office Supplies,Binders,Customer 37,5,75.14,0.3,-5.27
2023-04-11,East,Furniture,Furnishings,Customer 96,5,151.8,0.3,12.16
2023-05-17,East,Office Supplies,Labels,Customer 103,6,50.42,0.15,0.42
2023-06-14,West,Office Supplies,Paper,Customer 54,4,49.82,0.0,9.52
2023-08-21,South,Office Supplies,Art,Customer 36,1,5.9,0.4,-0.59
2023-04-12,South,Furniture,Furnishings,Customer 58,2,179.97,0.1,-36.98
2024-07-13,Central,Technology,Copiers,Customer 12,1,25.1,0.15,0.57
2024-08-29,West,Furniture,Tables,Customer 70,2,198.89,0.2,16.05
2024-01-09,South,Office Supplies,Binders,Customer 97,2,38.5,0.2,-5.57
2024-09-12,Central,Office Supplies,Storage,Customer 75,2,26.35,0.0,3.39
2023-06-14,Central,Office Supplies,Binders,Customer 26,12,250.15,0.0,7.92
2024-02-27,Central,Technology,Phones,Customer 76,8,1115.2,0.2,229.32
2023-02-22,South,Technology,Accessories,Customer 90,11,1318.99,0.15,28.71
2023-09-28,Central,Office Supplies,Labels,Customer 78,8,135.47,0.0,-1.41
2023-01-09,West,Furniture,Tables,Customer 54,6,126.39,0.3,-29.92
2024-07-22,South,Office Supplies,Labels,Customer 93,2,3.33,0.3,-0.71
2023-12-04,South,Office Supplies,Art,Customer 17,3,54.86,0.0,-6.87
2024-03-10,East,Office Supplies,Paper,Customer 45,10,113.28,0.0,16.19
2023-06-03,West,Office Supplies,Storage,Customer 55,8,85.93,0.15,5.23
2023-08-21,West,Technology,Accessories,Customer 5,8,880.51,0.1,64.74
2023-12-17,Central,Office Supplies,Binders,Customer 113,3,29.54,0.0,4.71
2024-11-20,West,Office Supplies,Binders,Customer 46,10,92.02,0.2,16.73
2023-01-09,East,Furniture,Bookcases,Customer 115,12,124.23,0.1,-1.23
2023-02-08,West,Office Supplies,Binders,Customer 94,12,161.25,0.3,-13.36
2023-06-08,East,Office Supplies,Labels,Customer 64,10,166.93,0.0,11.29
2023-01-01,West,Office Supplies,Paper,Customer 10,8,99.82,0.1,21.39
2024-01-08,East,Office Supplies,Paper,Customer 14,12,154.13,0.0,39.46
2023-07-15,Central,Office Supplies,Storage,Customer 22,1,15.79,0.3,5.7
2024-06-24,West,Office Supplies,Binders,Customer 25,6,39.12,0.0,9.08
2024-11-05,Central,Office Supplies,Art,Customer 90,9,116.57,0.15,44.67
2024-03-15,East,Furniture,Furnishings,Customer 9,8,90.32,0.4,-6.24
2024-09-22,Central,Furniture,Furnishings,Customer 87,2,109.43,0.0,17.9
2023-02-27,South,Furniture,Bookcases,Customer 40,12,866.14,0.0,136.6
2024-07-08,East,Office Supplies,Art,Customer 105,4,47.49,0.0,-0.71
2023-04-06,Central,Office Supplies,Binders,Customer 74,8,184.4,0.3,-57.46
2024-01-08,South,Office Supplies,Storage,Customer 101,4,49.8,0.2,15.51
2024-09-20,South,Office Supplies,Paper,Customer 57,13,138.97,0.15,13.3
2023-08-29,East,Technology,Copiers,Customer 64,9,1593.35,0.0,89.86
2023-05-23,South,Office Supplies,Labels,Customer 83,9,30.99,0.15,-1.42
2023-11-26,South,Furniture,Tables,Customer 50,12,304.7,0.1,3.62
2023-04-24,South,Furniture,Tables,Customer 100,3,127.35,0.2,-9.51
2023-09-27,South,Furniture,Furnishings,Customer 97,5,314.18,0.0,60.59
2023-09-24,Central,Office Supplies,Binders,Customer 43,6,84.34,0.0,31.61
2023-10-17,South,Furniture,Furnishings,Customer 82,11,962.93,0.3,164.58
2024-05-16,East,Office Supplies,Storage,Customer 46,9,156.39,0.1,46.57
2024-07-03,Central,Office Supplies,Storage,Customer 23,8,168.13,0.15,31.33
2024-06-02,West,Office Supplies,Binders,Customer 36,5,71.42,0.0,2.06
2023-05-01,East,Furniture,Furnishings,Customer 44,6,650.89,0.0,201.46
2024-02-14,South,Furniture,Furnishings,Customer 3,8,13.33,0.0,3.42
2024-12-13,Central,Technology,Copiers,Customer 99,7,833.37,0.1,54.48
2024-04-11,West,Technology,Copiers,Customer 85,2,38.49,0.0,6.0
2023-04-14,South,Furniture,Chairs,Customer 35,10,877.74,0.1,300.65
2024-01-06,South,Technology,Copiers,Customer 48,11,1491.48,0.1,325.55
2023-06-11,East,Office Supplies,Storage,Customer 22,9,100.12,0.2,-10.99
2024-08-14,South,Furniture,Bookcases,Customer 30,8,459.07,0.2,39.43
2024-07-30,East,Office Supplies,Paper,Customer 113,1,3.39,0.2,-0.77
2024-02-29,Central,Office Supplies,Storage,Customer 9,10,112.44,0.0,6.55
2024-07-21,South,Technology,Copiers,Customer 77,11,1580.47,0.1,-182.78
2023-01-31,Central,Office Supplies,Art,Customer 112,1,16.49,0.1,7.44
2023-11-30,West,Furniture,Bookcases,Customer 99,7,323.31,0.1,-78.3
2023-06-14,South,Office Supplies,Storage,Customer 68,9,87.77,0.1,37.98
2024-08-17,West,Technology,Copiers,Customer 115,9,1246.44,0.3,191.3
2024-09-21,Central,Furniture,Bookcases,Customer 62,8,352.76,0.1,-35.9
2023-09-14,West,Office Supplies,Labels,Customer 99,2,37.79,0.0,12.99
2024-06-08,West,Office Supplies,Paper,Customer 97,2,9.58,0.1,1.33
2024-08-11,East,Furniture,Chairs,Customer 73,7,625.98,0.2,187.59
2024-02-24,West,Office Supplies,Labels,Customer 107,6,57.62,0.1,10.37
2024-04-19,West,Office Supplies,Binders,Customer 20,7,100.31,0.1,-1.78
2023-09-07,Central,Office Supplies,Binders,Customer 96,4,6.67,0.2,-0.33
2024-08-01,West,Office Supplies,Labels,Customer 30,12,231.4,0.0,43.69
2023-12-29,East,Technology,Phones,Customer 51,13,1931.4,0.2,279.38
2024-09-21,West,Office Supplies,Storage,Customer 105,5,107.1,0.15,36.52
2024-03-11,South,Furniture,Furnishings,Customer 92,4,144.28,0.2,27.92
2023-09-04,Central,Technology,Phones,Customer 43,12,390.39,0.2,76.32
2024-05-16,West,Office Supplies,Paper,Customer 28,10,132.85,0.0,32.77
2023-08-23,East,Technology,Accessories,Customer 80,8,1314.22,0.15,310.75
2024-02-14,South,Technology,Machines,Customer 55,6,555.94,0.2,90.15
2024-07-22,Central,Furniture,Bookcases,Customer 55,12,951.24,0.0,151.55
2023-12-04,West,Office Supplies,Binders,Customer 59,9,79.58,0.3,5.72
2024-05-24,East,Furniture,Chairs,Customer 109,12,1302.2,0.1,306.47
2023-10-27,East,Furniture,Tables,Customer 113,7,167.73,0.0,25.9
2024-02-14,West,Office Supplies,Labels,Customer 35,13,199.56,0.15,13.77
2023-04-23,Central,Office Supplies,Paper,Customer 74,12,139.85,0.0,2.13
2023-05-25,West,Office Supplies,Storage,Customer 31,10,100.63,0.0,25.16
2024-05-31,East,Office Supplies,Storage,Customer 73,9,123.72,0.0,36.67
2023-01-17,East,Office Supplies,Binders,Customer 2,11,25.24,0.1,-4.39
2024-08-22,South,Office Supplies,Storage,Customer 46,6,110.83,0.2,48.86
2024-07-22,East,Furniture,Bookcases,Customer 8,1,53.07,0.15,-1.99
2024-04-04,East,Office Supplies,Paper,Customer 22,3,39.21,0.1,10.24
2024-11-09,East,Office Supplies,Labels,Customer 35,9,183.99,0.1,-11.07
2023-01-23,South,Office Supplies,Paper,Customer 78,7,107.49,0.1,20.73
2024-08-25,East,Office Supplies,Binders,Customer 72,5,24.21,0.1,3.96
2023-01-03,West,Office Supplies,Binders,Customer 103,4,10.64,0.0,2.86
2023-05-19,East,Technology,Phones,Customer 20,13,3041.05,0.0,571.22
2024-01-28,East,Office Supplies,Binders,Customer 3,5,46.28,0.0,16.17
2023-06-04,South,Technology,Accessories,Customer 45,10,629.48,0.4,13.27
2024-12-30,West,Office Supplies,Paper,Customer 61,13,21.67,0.0,4.44
2024-07-22,South,Office Supplies,Storage,Customer 25,13,105.36,0.15,12.63
2024-01-17,Central,Technology,Machines,Customer 56,6,674.95,0.1,171.67
2024-10-03,South,Office Supplies,Labels,Customer 111,11,210.08,0.2,27.19
2024-02-15,South,Office Supplies,Art,Customer 78,9,78.88,0.0,7.4
2023-10-01,South,Office Supplies,Binders,Customer 78,11,157.31,0.0,56.02
2023-01-16,West,Furniture,Tables,Customer 117,13,1437.57,0.1,79.67
2023-06-27,West,Office Supplies,Art,Customer 15,4,63.24,0.3,-12.12
2024-02-11,Central,Furniture,Furnishings,Customer 10,5,281.15,0.3,89.26
2023-04-16,West,Furniture,Bookcases,Customer 11,6,316.84,0.2,-42.46
2023-10-18,South,Furniture,Bookcases,Customer 50,6,505.12,0.1,53.36
2024-05-07,South,Furniture,Furnishings,Customer 42,3,116.65,0.4,-15.67
2024-06-10,East,Technology,Copiers,Customer 30,3,5.0,0.15,1.01
2023-11-07,West,Technology,Accessories,Customer 46,8,1449.28,0.1,84.89
2023-01-17,South,Furniture,Tables,Customer 107,4,240.9,0.1,46.95
2024-11-09,Central,Technology,Copiers,Customer 81,1,57.66,0.0,27.87
2024-08-11,East,Furniture,Furnishings,Customer 70,2,103.06,0.15,9.76
2024-02-03,South,Furniture,Chairs,Customer 28,11,865.55,0.0,28.86
2024-01-20,East,Technology,Machines,Customer 117,12,1978.72,0.2,116.78
2023-08-24,South,Technology,Accessories,Customer 9,6,470.36,0.0,-15.33
2024-12-24,East,Office Supplies,Binders,Customer 37,11,224.75,0.0,-8.32
2024-10-09,South,Technology,Phones,Customer 107,4,443.93,0.3,42.22
2024-05-21,West,Office Supplies,Art,Customer 95,8,138.47,0.1,-12.23
2023-01-10,South,Office Supplies,Binders,Customer 30,6,35.89,0.3,9.17
2023-11-19,Central,Office Supplies,Binders,Customer 115,8,38.96,0.0,14.12
2023-01-12,East,Furniture,Chairs,Customer 32,10,507.06,0.3,-35.12
2024-03-12,East,Office Supplies,Art,Customer 27,12,156.87,0.0,15.63
2023-05-12,Central,Office Supplies,Binders,Customer 87,7,11.67,0.1,1.21
2023-12-23,West,Office Supplies,Art,Customer 70,10,32.99,0.0,5.13
2024-01-25,South,Technology,Copiers,Customer 24,5,771.7,0.0,78.26
2023-06-04,East,Office Supplies,Binders,Customer 31,8,86.31,0.0,11.7
2024-01-17,Central,Technology,Machines,Customer 63,9,1015.9,0.3,-55.64
2023-09-14,West,Office Supplies,Paper,Customer 43,6,71.39,0.15,9.65
2023-01-26,East,Office Supplies,Binders,Customer 70,9,54.06,0.0,4.04
2024-08-13,South,Technology,Phones,Customer 103,9,1133.87,0.1,319.7
2024-04-05,South,Technology,Phones,Customer 79,13,2645.71,0.2,241.68
2024-12-13,Central,Office Supplies,Binders,Customer 23,9,39.41,0.0,7.35
2024-11-26,East,Furniture,Chairs,Customer 85,7,868.79,0.3,135.06
2023-02-15,Central,Office Supplies,Art,Customer 56,12,122.98,0.0,0.32
2023-05-29,Central,Office Supplies,Storage,Customer 38,8,72.98,0.0,26.07
2024-04-29,South,Technology,Machines,Customer 48,1,113.12,0.2,1.28
2023-02-24,West,Office Supplies,Storage,Customer 100,4,24.09,0.0,3.24
2024-12-19,East,Office Supplies,Storage,Customer 108,6,81.68,0.4,-15.05
2024-02-08,West,Furniture,Furnishings,Customer 109,9,284.12,0.15,-30.78
2024-10-21,South,Office Supplies,Paper,Customer 80,4,28.28,0.2,4.28
2023-12-01,East,Office Supplies,Storage,Customer 99,6,77.1,0.0,4.83
2023-04-04,East,Technology,Machines,Customer 31,10,16.67,0.15,2.49
2024-04-03,South,Furniture,Bookcases,Customer 99,9,155.1,0.2,-2.31
2024-01-15,West,Furniture,Bookcases,Customer 65,9,219.16,0.1,11.2
2024-05-20,East,Office Supplies,Paper,Customer 90,3,25.56,0.4,-1.76
2023-05-10,East,Furniture,Tables,Customer 34,7,267.64,0.1,51.16
2023-09-12,Central,Office Supplies,Binders,Customer 61,6,71.89,0.0,13.98
2023-12-08,Central,Office Supplies,Binders,Customer 30,13,71.01,0.0,18.36
2023-07-10,West,Office Supplies,Paper,Customer 65,4,56.55,0.3,-1.55
